"2016","Jan","Camera","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",1
" "," "," ","1",0
"2016","Jan","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Jan","Performance","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Jan","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Feb","Battery","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Feb","Camera","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Feb","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Feb","Performance","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Feb","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Mar","Battery","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Mar","Camera","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Mar","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Mar","Performance","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Mar","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Apr","Battery","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Apr","Camera","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Apr","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Apr","Performance","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Apr","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","May","Battery","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","May","Camera","5",1
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",1
"2016","May","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","May","Performance","5",1
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",1
"2016","May","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Jun","Battery","5",1
" "," "," ","4",1
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Jun","Camera","5",3
" "," "," ","4",3
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Jun","Storage","5",0
" "," "," ","4",1
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Jun","Performance","5",0
" "," "," ","4",2
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Jun","Others","5",1
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Jul","Battery","5",0
" "," "," ","4",2
" "," "," ","3",3
" "," "," ","2",0
" "," "," ","1",0
"2016","Jul","Camera","5",0
" "," "," ","4",1
" "," "," ","3",1
" "," "," ","2",0
" "," "," ","1",0
"2016","Jul","Storage","5",0
" "," "," ","4",0
" "," "," ","3",1
" "," "," ","2",0
" "," "," ","1",0
"2016","Jul","Performance","5",0
" "," "," ","4",1
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Jul","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Aug","Battery","5",6
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Aug","Camera","5",5
" "," "," ","4",0
" "," "," ","3",1
" "," "," ","2",0
" "," "," ","1",0
"2016","Aug","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Aug","Performance","5",4
" "," "," ","4",0
" "," "," ","3",1
" "," "," ","2",0
" "," "," ","1",0
"2016","Aug","Others","5",2
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Sep","Battery","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Sep","Camera","5",2
" "," "," ","4",1
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",1
"2016","Sep","Storage","5",1
" "," "," ","4",1
